landscape,wind,strategy,min_dist,seed,cells_burned,burn_pct,cells_treated,treat_pct,peak_burning,fire_periods,returncode
Arrowhead,ws25,cell5_hilly,0,8,13059,4.91798,471,0.177377,5671,200,0
Arrowhead,ws25,cell5_hilly,0,13,12813,4.82533,471,0.177377,5512,200,0
Arrowhead,ws25,cell5_hilly,0,18,12816,4.82646,471,0.177377,5478,200,0
Arrowhead,ws25,cell5_hilly,0,14,13023,4.90442,471,0.177377,5599,200,0
Arrowhead,ws25,cell5_hilly,0,16,12890,4.85433,471,0.177377,5498,200,0
Arrowhead,ws25,cell5_hilly,0,15,13104,4.93492,471,0.177377,5666,200,0
Arrowhead,ws25,cell5_hilly,0,20,12686,4.77751,471,0.177377,5388,200,0
Arrowhead,ws25,cell5_hilly,0,17,12909,4.86149,471,0.177377,5576,200,0
Arrowhead,ws25,cell5_hilly,0,19,12716,4.7888,471,0.177377,5465,200,0
Arrowhead,ws25,cell5_hilly,0,23,13104,4.93492,471,0.177377,5666,200,0
Arrowhead,ws25,cell5_hilly,0,22,13231,4.98275,471,0.177377,5773,200,0
Arrowhead,ws25,cell5_hilly,0,21,12656,4.76621,471,0.177377,5410,200,0
Arrowhead,ws25,cell5_hilly,0,24,13042,4.91158,471,0.177377,5626,200,0
Arrowhead,ws25,cell5_hilly,0,25,13058,4.9176,471,0.177377,5637,200,0
Arrowhead,ws25,cell5_hilly,0,26,12915,4.86375,471,0.177377,5559,200,0
Arrowhead,ws25,cell5_hilly,0,28,12667,4.77035,471,0.177377,5402,200,0
Arrowhead,ws25,cell5_hilly,0,27,12910,4.86186,471,0.177377,5578,200,0
Arrowhead,ws25,cell6_barriers,0,1,13051,4.91496,471,0.177377,5657,200,0
Arrowhead,ws25,cell6_barriers,0,3,12963,4.88182,471,0.177377,5585,200,0
Arrowhead,ws25,cell5_hilly,0,29,12838,4.83475,471,0.177377,5488,200,0
Arrowhead,ws25,cell5_hilly,0,30,13031,4.90743,471,0.177377,5630,200,0
Arrowhead,ws25,cell6_barriers,0,4,12782,4.81366,471,0.177377,5460,200,0
Arrowhead,ws25,cell6_barriers,0,2,13120,4.94095,471,0.177377,5670,200,0
Arrowhead,ws25,cell6_barriers,0,5,12868,4.84605,471,0.177377,5489,200,0
Arrowhead,ws25,cell6_barriers,0,6,12874,4.84831,471,0.177377,5523,200,0
Arrowhead,ws25,cell6_barriers,0,7,12720,4.79031,471,0.177377,5391,200,0
Arrowhead,ws25,cell6_barriers,0,9,12574,4.73533,471,0.177377,5311,200,0
Arrowhead,ws25,cell6_barriers,0,8,12979,4.88785,471,0.177377,5624,200,0
Arrowhead,ws25,cell6_barriers,0,10,12676,4.77374,471,0.177377,5413,200,0
Arrowhead,ws25,cell6_barriers,0,11,13105,4.9353,471,0.177377,5670,200,0
Arrowhead,ws25,cell6_barriers,0,12,13166,4.95827,471,0.177377,5726,200,0
Arrowhead,ws25,cell6_barriers,0,13,12764,4.80688,471,0.177377,5533,200,0
Arrowhead,ws25,cell6_barriers,0,16,12843,4.83663,471,0.177377,5473,200,0
Arrowhead,ws25,cell6_barriers,0,15,13056,4.91685,471,0.177377,5646,200,0
Arrowhead,ws25,cell6_barriers,0,18,12774,4.81065,471,0.177377,5466,200,0
Arrowhead,ws25,cell6_barriers,0,17,12864,4.84454,471,0.177377,5483,200,0
Arrowhead,ws25,cell6_barriers,0,14,12991,4.89237,471,0.177377,5609,200,0
Arrowhead,ws25,cell6_barriers,0,19,12650,4.76395,471,0.177377,5429,200,0
Arrowhead,ws25,cell2_ground,2,1,369,0.138964,471,0.177377,168,200,0
Arrowhead,ws25,cell6_barriers,0,22,13026,4.90555,471,0.177377,5705,200,0
Arrowhead,ws25,cell6_barriers,0,23,13063,4.91948,471,0.177377,5644,200,0
Arrowhead,ws25,cell6_barriers,0,20,12656,4.76621,471,0.177377,5360,200,0
Arrowhead,ws25,cell6_barriers,0,21,12607,4.74776,471,0.177377,5355,200,0
Arrowhead,ws25,cell2_ground,2,4,254,0.0956556,471,0.177377,120,200,0
Arrowhead,ws25,cell2_ground,2,2,354,0.133315,471,0.177377,171,200,0
Arrowhead,ws25,cell2_ground,2,3,283,0.106577,471,0.177377,117,200,0
Arrowhead,ws25,cell6_barriers,0,24,13012,4.90028,471,0.177377,5595,200,0
Arrowhead,ws25,cell6_barriers,0,28,12599,4.74474,471,0.177377,5317,200,0
Arrowhead,ws25,cell2_ground,2,7,297,0.111849,471,0.177377,139,200,0
Arrowhead,ws25,cell6_barriers,0,29,12777,4.81178,471,0.177377,5474,200,0
Arrowhead,ws25,cell2_ground,2,5,366,0.137834,471,0.177377,177,200,0
Arrowhead,ws25,cell2_ground,2,6,335,0.12616,471,0.177377,163,200,0
Arrowhead,ws25,cell2_ground,2,9,221,0.0832279,471,0.177377,103,200,0
Arrowhead,ws25,cell2_ground,2,10,312,0.117498,471,0.177377,151,200,0
Arrowhead,ws25,cell6_barriers,0,26,12866,4.84529,471,0.177377,5544,200,0
Arrowhead,ws25,cell2_ground,2,8,323,0.121641,471,0.177377,159,200,0
Arrowhead,ws25,cell6_barriers,0,25,13039,4.91045,471,0.177377,5674,200,0
Arrowhead,ws25,cell2_ground,2,13,347,0.130679,471,0.177377,162,200,0
Arrowhead,ws25,cell6_barriers,0,27,12829,4.83136,471,0.177377,5491,200,0
Arrowhead,ws25,cell2_ground,2,16,307,0.115615,471,0.177377,148,200,0
Arrowhead,ws25,cell2_ground,2,14,367,0.138211,471,0.177377,180,200,0
Arrowhead,ws25,cell2_ground,2,11,351,0.132185,471,0.177377,161,200,0
Arrowhead,ws25,cell2_ground,2,12,335,0.12616,471,0.177377,161,200,0
Arrowhead,ws25,cell6_barriers,0,30,12907,4.86073,471,0.177377,5511,200,0
Arrowhead,ws25,cell2_ground,2,15,432,0.16269,471,0.177377,194,200,0
Arrowhead,ws25,cell2_ground,2,19,313,0.117875,471,0.177377,151,200,0
Arrowhead,ws25,cell2_ground,2,21,277,0.104317,471,0.177377,142,200,0
Arrowhead,ws25,cell2_ground,2,17,258,0.097162,471,0.177377,115,200,0
Arrowhead,ws25,cell2_ground,2,20,300,0.112979,471,0.177377,153,200,0
Arrowhead,ws43,none,0,1,14678,5.52769,0,0.0,6587,200,0
Arrowhead,ws25,cell2_ground,2,22,467,0.175871,471,0.177377,149,200,0
Arrowhead,ws43,none,0,2,14721,5.54388,0,0.0,6582,200,0
Arrowhead,ws25,cell2_ground,2,18,244,0.0918896,471,0.177377,111,200,0
Arrowhead,ws43,none,0,4,14473,5.45048,0,0.0,6338,200,0
Arrowhead,ws43,none,0,3,14707,5.53861,0,0.0,6516,200,0
Arrowhead,ws43,none,0,5,14498,5.4599,0,0.0,6481,200,0
Arrowhead,ws43,none,0,7,14435,5.43617,0,0.0,6323,200,0
Arrowhead,ws43,none,0,8,14653,5.51827,0,0.0,6557,200,0
Arrowhead,ws43,none,0,6,14508,5.46367,0,0.0,6461,200,0
Arrowhead,ws43,none,0,9,14324,5.39437,0,0.0,6249,200,0
Arrowhead,ws43,none,0,10,14356,5.40642,0,0.0,6431,200,0
Arrowhead,ws43,none,0,11,14721,5.54388,0,0.0,6582,200,0
Arrowhead,ws43,none,0,12,14777,5.56497,0,0.0,6608,200,0
Arrowhead,ws43,none,0,13,14427,5.43316,0,0.0,6475,200,0
Arrowhead,ws43,none,0,15,14672,5.52543,0,0.0,6628,200,0
Arrowhead,ws43,none,0,14,14596,5.49681,0,0.0,6557,200,0
Arrowhead,ws43,none,0,17,14606,5.50057,0,0.0,6447,200,0
Arrowhead,ws43,none,0,18,14472,5.45011,0,0.0,6382,200,0
Arrowhead,ws43,none,0,16,14557,5.48212,0,0.0,6452,200,0
Arrowhead,ws43,none,0,19,14356,5.40642,0,0.0,6431,200,0
Arrowhead,ws43,none,0,20,14340,5.4004,0,0.0,6378,200,0
Arrowhead,ws43,none,0,21,14333,5.39776,0,0.0,6286,200,0
Arrowhead,ws43,none,0,22,14825,5.58305,0,0.0,6616,200,0
Arrowhead,ws25,cell2_ground,2,23,385,0.14499,471,0.177377,177,200,0
Arrowhead,ws25,cell2_ground,2,24,354,0.133315,471,0.177377,167,200,0
Arrowhead,ws43,none,0,24,14602,5.49907,0,0.0,6528,200,0
Arrowhead,ws43,none,0,25,14653,5.51827,0,0.0,6557,200,0
Arrowhead,ws43,none,0,23,14672,5.52543,0,0.0,6628,200,0
Arrowhead,ws43,none,0,29,14434,5.4358,0,0.0,6450,200,0
Arrowhead,ws43,none,0,30,14596,5.49681,0,0.0,6557,200,0
Arrowhead,ws43,none,0,26,14572,5.48777,0,0.0,6455,200,0
Arrowhead,ws43,none,0,28,14324,5.39437,0,0.0,6249,200,0
Arrowhead,ws43,none,0,27,14606,5.50057,0,0.0,6447,200,0
Arrowhead,ws25,cell2_ground,2,28,220,0.0828513,471,0.177377,102,200,0
Arrowhead,ws43,random,0,1,14298,5.38458,471,0.177377,6346,200,0
Arrowhead,ws43,random,0,3,14664,5.52242,471,0.177377,6412,200,0
Arrowhead,ws43,random,0,2,14721,5.54388,471,0.177377,6582,200,0
Arrowhead,ws43,random,0,4,14473,5.45048,471,0.177377,6338,200,0
Arrowhead,ws43,random,0,5,14498,5.4599,471,0.177377,6481,200,0
Arrowhead,ws43,random,0,8,13666,5.14657,471,0.177377,5958,200,0
Arrowhead,ws43,random,0,6,14465,5.44747,471,0.177377,6432,200,0
Arrowhead,ws25,cell2_ground,2,29,313,0.117875,471,0.177377,157,200,0
Arrowhead,ws43,random,0,7,14089,5.30587,471,0.177377,6086,200,0
Arrowhead,ws43,random,0,10,14203,5.3488,471,0.177377,6354,200,0
Arrowhead,ws43,random,0,9,14324,5.39437,471,0.177377,6249,200,0
Arrowhead,ws43,random,0,13,13020,4.90329,471,0.177377,5719,200,0
Arrowhead,ws43,random,0,12,14777,5.56497,471,0.177377,6608,200,0
Arrowhead,ws43,random,0,15,14613,5.50321,471,0.177377,6514,200,0
Arrowhead,ws43,random,0,11,14700,5.53597,471,0.177377,6594,200,0
Arrowhead,ws43,random,0,17,14561,5.48363,471,0.177377,6439,200,0
Arrowhead,ws43,random,0,14,14227,5.35784,471,0.177377,6248,200,0
Arrowhead,ws43,random,0,16,14427,5.43316,471,0.177377,6357,200,0
Arrowhead,ws25,cell2_ground,2,26,285,0.10733,471,0.177377,131,200,0
Arrowhead,ws25,cell2_ground,2,25,322,0.121264,471,0.177377,163,200,0
Arrowhead,ws43,random,0,18,14412,5.42751,471,0.177377,6334,200,0
Arrowhead,ws43,random,0,19,14303,5.38646,471,0.177377,6416,200,0
Arrowhead,ws43,random,0,20,14151,5.32922,471,0.177377,6341,200,0
Arrowhead,ws43,random,0,21,14236,5.36123,471,0.177377,6227,200,0
Arrowhead,ws43,random,0,23,14660,5.52091,471,0.177377,6626,200,0
Arrowhead,ws43,random,0,22,14825,5.58305,471,0.177377,6616,200,0
Arrowhead,ws43,random,0,25,14546,5.47798,471,0.177377,6453,200,0
Arrowhead,ws43,random,0,28,13977,5.26369,471,0.177377,6027,200,0
Arrowhead,ws43,random,0,24,14534,5.47346,471,0.177377,6503,200,0
Arrowhead,ws43,random,0,29,14434,5.4358,471,0.177377,6450,200,0
Arrowhead,ws43,random,0,26,14572,5.48777,471,0.177377,6455,200,0
Arrowhead,ws43,random,0,27,14569,5.48664,471,0.177377,6474,200,0
Arrowhead,ws43,random,0,30,14472,5.45011,471,0.177377,6370,200,0
Arrowhead,ws25,cell2_ground,2,27,257,0.0967854,471,0.177377,115,200,0
Arrowhead,ws25,cell2_ground,2,30,365,0.137458,471,0.177377,180,200,0
Arrowhead,ws43,proximity,0,6,17,0.00640214,471,0.177377,16,200,0
Arrowhead,ws43,proximity,0,9,106,0.0399193,471,0.177377,86,200,0
Arrowhead,ws43,proximity,0,8,230,0.0866173,471,0.177377,161,200,0
Arrowhead,ws43,proximity,0,2,464,0.174741,471,0.177377,287,200,0
Arrowhead,ws43,proximity,0,4,188,0.0708002,471,0.177377,129,200,0
Arrowhead,ws43,proximity,0,3,214,0.0805917,471,0.177377,151,200,0
Arrowhead,ws43,proximity,0,7,157,0.0591257,471,0.177377,114,200,0
Arrowhead,ws43,proximity,0,5,232,0.0873704,471,0.177377,174,200,0
Arrowhead,ws43,proximity,0,10,142,0.0534767,471,0.177377,95,200,0
Arrowhead,ws43,proximity,0,1,257,0.0967854,471,0.177377,198,200,0
Arrowhead,ws43,proximity,0,11,286,0.107707,471,0.177377,194,200,0
Arrowhead,ws43,proximity,0,13,213,0.0802151,471,0.177377,163,200,0
Arrowhead,ws43,proximity,0,15,260,0.0979152,471,0.177377,198,200,0
Arrowhead,ws43,proximity,0,12,18,0.00677874,471,0.177377,16,200,0
Arrowhead,ws43,proximity,0,16,218,0.0820981,471,0.177377,154,200,0
Arrowhead,ws43,proximity,0,17,36,0.0135575,471,0.177377,30,200,0
Arrowhead,ws43,proximity,0,20,120,0.0451916,471,0.177377,82,200,0
Arrowhead,ws43,proximity,0,18,146,0.0549831,471,0.177377,111,200,0
Arrowhead,ws43,proximity,0,21,162,0.0610087,471,0.177377,118,200,0
Arrowhead,ws43,proximity,0,14,2250,0.847343,471,0.177377,1396,200,0
Arrowhead,ws43,proximity,0,22,168,0.0632683,471,0.177377,128,200,0
Arrowhead,ws43,proximity,0,26,25,0.00941492,471,0.177377,21,200,0
Arrowhead,ws43,proximity,0,19,321,0.120888,471,0.177377,235,200,0
Arrowhead,ws43,proximity,0,27,167,0.0628917,471,0.177377,128,200,0
Arrowhead,ws43,fuel_elevation,0,2,146,0.0549831,471,0.177377,104,200,0
Arrowhead,ws43,proximity,0,28,24,0.00903832,471,0.177377,20,200,0
Arrowhead,ws43,proximity,0,29,206,0.0775789,471,0.177377,149,200,0
Arrowhead,ws43,fuel_elevation,0,3,207,0.0779555,471,0.177377,148,200,0
Arrowhead,ws43,fuel_elevation,0,4,185,0.0696704,471,0.177377,128,200,0
Arrowhead,ws43,fuel_elevation,0,5,151,0.0568661,471,0.177377,100,200,0
Arrowhead,ws43,proximity,0,30,273,0.102811,471,0.177377,195,200,0
Arrowhead,ws43,proximity,0,24,4100,1.54405,471,0.177377,2392,200,0
Arrowhead,ws43,proximity,0,23,7373,2.77665,471,0.177377,4044,200,0
Arrowhead,ws43,fuel_elevation,0,11,146,0.0549831,471,0.177377,104,200,0
Arrowhead,ws43,fuel_elevation,0,6,115,0.0433086,471,0.177377,80,200,0
Arrowhead,ws43,fuel_elevation,0,10,139,0.052347,471,0.177377,91,200,0
Arrowhead,ws43,fuel_elevation,0,7,193,0.0726832,471,0.177377,140,200,0
Arrowhead,ws43,fuel_elevation,0,14,167,0.0628917,471,0.177377,119,200,0
Arrowhead,ws43,fuel_elevation,0,9,157,0.0591257,471,0.177377,118,200,0
Arrowhead,ws43,proximity,0,25,6718,2.52998,471,0.177377,3545,200,0
Arrowhead,ws43,fuel_elevation,0,12,116,0.0436852,471,0.177377,84,200,0
Arrowhead,ws43,fuel_elevation,0,18,152,0.0572427,471,0.177377,109,200,0
Arrowhead,ws43,fuel_elevation,0,13,325,0.122394,471,0.177377,209,200,0
Arrowhead,ws43,fuel_elevation,0,16,208,0.0783321,471,0.177377,150,200,0
Arrowhead,ws43,fuel_elevation,0,21,196,0.073813,471,0.177377,131,200,0
Arrowhead,ws43,fuel_elevation,0,20,228,0.0858641,471,0.177377,163,200,0
Arrowhead,ws43,fuel_elevation,0,22,73,0.0274916,471,0.177377,62,200,0
Arrowhead,ws43,fuel_elevation,0,19,139,0.052347,471,0.177377,91,200,0
Arrowhead,ws43,fuel_elevation,0,24,278,0.104694,471,0.177377,198,200,0
Arrowhead,ws43,fuel_elevation,0,1,5698,2.14585,471,0.177377,3061,200,0
Arrowhead,ws43,fuel_elevation,0,29,187,0.0704236,471,0.177377,122,200,0
Arrowhead,ws43,fuel_elevation,0,26,210,0.0790853,471,0.177377,140,200,0
Arrowhead,ws43,fuel_elevation,0,28,157,0.0591257,471,0.177377,118,200,0
Arrowhead,ws43,fuel_elevation,0,30,167,0.0628917,471,0.177377,119,200,0
Arrowhead,ws43,fuel_elevation,0,15,7926,2.98491,471,0.177377,3821,200,0
Arrowhead,ws43,fuel_elevation,0,8,6859,2.58308,471,0.177377,3449,200,0
Arrowhead,ws43,neighbour_fuel,0,3,90,0.0338937,471,0.177377,70,200,0
Arrowhead,ws43,neighbour_fuel,0,4,170,0.0640215,471,0.177377,119,200,0
Arrowhead,ws43,neighbour_fuel,0,2,242,0.0911364,471,0.177377,148,200,0
Arrowhead,ws43,neighbour_fuel,0,6,20,0.00753194,471,0.177377,18,200,0
Arrowhead,ws43,fuel_elevation,0,17,6894,2.59626,471,0.177377,3529,200,0
Arrowhead,ws43,fuel_elevation,0,27,6885,2.59287,471,0.177377,3527,200,0
Arrowhead,ws43,fuel_elevation,0,25,6859,2.58308,471,0.177377,3449,200,0
Arrowhead,ws43,neighbour_fuel,0,7,176,0.066281,471,0.177377,125,200,0
Arrowhead,ws43,neighbour_fuel,0,8,175,0.0659044,471,0.177377,126,200,0
Arrowhead,ws43,fuel_elevation,0,23,7926,2.98491,471,0.177377,3821,200,0
Arrowhead,ws43,neighbour_fuel,0,12,21,0.00790853,471,0.177377,18,200,0
Arrowhead,ws43,neighbour_fuel,0,9,153,0.0576193,471,0.177377,114,200,0
Arrowhead,ws43,neighbour_fuel,0,13,204,0.0768257,471,0.177377,141,200,0
Arrowhead,ws43,neighbour_fuel,0,10,215,0.0809683,471,0.177377,158,200,0
Arrowhead,ws43,neighbour_fuel,0,11,210,0.0790853,471,0.177377,138,200,0
Arrowhead,ws43,neighbour_fuel,0,18,144,0.0542299,471,0.177377,109,200,0
Arrowhead,ws43,neighbour_fuel,0,5,6599,2.48516,471,0.177377,3351,200,0
Arrowhead,ws43,neighbour_fuel,0,17,74,0.0278682,471,0.177377,53,200,0
Arrowhead,ws43,neighbour_fuel,0,15,29,0.0109213,471,0.177377,25,200,0
Arrowhead,ws43,neighbour_fuel,0,1,5616,2.11497,471,0.177377,2908,200,0
Arrowhead,ws43,neighbour_fuel,0,21,204,0.0768257,471,0.177377,144,200,0
Arrowhead,ws43,neighbour_fuel,0,16,204,0.0768257,471,0.177377,144,200,0
Arrowhead,ws43,neighbour_fuel,0,19,238,0.08963,471,0.177377,161,200,0
Arrowhead,ws43,neighbour_fuel,0,20,157,0.0591257,471,0.177377,113,200,0
Arrowhead,ws43,neighbour_fuel,0,24,17,0.00640214,471,0.177377,15,200,0
Arrowhead,ws43,neighbour_fuel,0,26,191,0.07193,471,0.177377,133,200,0
Arrowhead,ws43,neighbour_fuel,0,22,198,0.0745662,471,0.177377,147,200,0
Arrowhead,ws43,neighbour_fuel,0,27,165,0.0621385,471,0.177377,122,200,0
Arrowhead,ws43,shielded_ratio,0,1,28,0.0105447,471,0.177377,23,200,0
Arrowhead,ws43,neighbour_fuel,0,29,187,0.0704236,471,0.177377,137,200,0
Arrowhead,ws43,neighbour_fuel,0,25,496,0.186792,471,0.177377,261,200,0
Arrowhead,ws43,neighbour_fuel,0,28,160,0.0602555,471,0.177377,118,200,0
Arrowhead,ws43,neighbour_fuel,0,30,181,0.068164,471,0.177377,130,200,0
Arrowhead,ws43,shielded_ratio,0,6,229,0.0862407,471,0.177377,142,200,0
Arrowhead,ws43,shielded_ratio,0,3,88,0.0331405,471,0.177377,69,200,0
Arrowhead,ws43,shielded_ratio,0,2,211,0.0794619,471,0.177377,140,200,0
Arrowhead,ws43,shielded_ratio,0,7,177,0.0666576,471,0.177377,125,200,0
Arrowhead,ws43,shielded_ratio,0,8,501,0.188675,471,0.177377,258,200,0
Arrowhead,ws43,neighbour_fuel,0,14,7417,2.79322,471,0.177377,3790,200,0
Arrowhead,ws43,shielded_ratio,0,12,21,0.00790853,471,0.177377,18,200,0
Arrowhead,ws43,shielded_ratio,0,9,189,0.0711768,471,0.177377,128,200,0
Arrowhead,ws43,shielded_ratio,0,4,3159,1.18967,471,0.177377,1680,200,0
Arrowhead,ws43,shielded_ratio,0,10,218,0.0820981,471,0.177377,162,200,0
Arrowhead,ws43,shielded_ratio,0,15,30,0.0112979,471,0.177377,25,200,0
Arrowhead,ws43,shielded_ratio,0,11,122,0.0459448,471,0.177377,94,200,0
Arrowhead,ws43,shielded_ratio,0,16,290,0.109213,471,0.177377,172,200,0
Arrowhead,ws43,shielded_ratio,0,13,218,0.0820981,471,0.177377,153,200,0
Arrowhead,ws43,shielded_ratio,0,17,75,0.0282448,471,0.177377,51,200,0
Arrowhead,ws43,neighbour_fuel,0,23,8053,3.03273,471,0.177377,3895,200,0
Arrowhead,ws43,shielded_ratio,0,20,158,0.0595023,471,0.177377,113,200,0
Arrowhead,ws43,shielded_ratio,0,18,115,0.0433086,471,0.177377,84,200,0
Arrowhead,ws43,shielded_ratio,0,19,245,0.0922662,471,0.177377,175,200,0
Arrowhead,ws43,shielded_ratio,0,21,171,0.064398,471,0.177377,124,200,0
Arrowhead,ws43,shielded_ratio,0,22,151,0.0568661,471,0.177377,109,200,0
Arrowhead,ws43,shielded_ratio,0,26,98,0.0369065,471,0.177377,78,200,0
Arrowhead,ws43,shielded_ratio,0,23,31,0.0116745,471,0.177377,26,200,0
Arrowhead,ws43,shielded_ratio,0,5,5073,1.91048,471,0.177377,2639,200,0
Arrowhead,ws43,shielded_ratio,0,29,272,0.102434,471,0.177377,155,200,0
Arrowhead,ws43,shielded_ratio,0,14,7474,2.81468,471,0.177377,3762,200,0
Arrowhead,ws43,shielded_ratio,0,27,109,0.041049,471,0.177377,72,200,0
Arrowhead,ws43,shielded_ratio,0,30,181,0.068164,471,0.177377,122,200,0
Arrowhead,ws43,shielded_ratio,0,25,235,0.0885002,471,0.177377,150,200,0
Arrowhead,ws43,open_anchor,0,3,49,0.0184532,471,0.177377,45,200,0
Arrowhead,ws43,open_anchor,0,1,29,0.0109213,471,0.177377,26,200,0
Arrowhead,ws43,open_anchor,0,6,219,0.0824747,471,0.177377,127,200,0
Arrowhead,ws43,shielded_ratio,0,28,412,0.155158,471,0.177377,226,200,0
Arrowhead,ws43,open_anchor,0,7,176,0.066281,471,0.177377,124,200,0
Arrowhead,ws43,open_anchor,0,2,180,0.0677874,471,0.177377,120,200,0
Arrowhead,ws43,open_anchor,0,9,112,0.0421788,471,0.177377,85,200,0
Arrowhead,ws43,open_anchor,0,8,287,0.108083,471,0.177377,165,200,0
Arrowhead,ws43,open_anchor,0,11,178,0.0670342,471,0.177377,108,200,0
Arrowhead,ws43,open_anchor,0,13,178,0.0670342,471,0.177377,119,200,0
Arrowhead,ws43,open_anchor,0,17,27,0.0101681,471,0.177377,24,200,0
Arrowhead,ws43,open_anchor,0,10,179,0.0674108,471,0.177377,117,200,0
Arrowhead,ws43,open_anchor,0,12,21,0.00790853,471,0.177377,18,200,0
Arrowhead,ws43,open_anchor,0,14,27,0.0101681,471,0.177377,22,200,0
Arrowhead,ws43,open_anchor,0,15,28,0.0105447,471,0.177377,24,200,0
Arrowhead,ws43,shielded_ratio,0,24,5568,2.09689,471,0.177377,3013,200,0
Arrowhead,ws43,open_anchor,0,18,120,0.0451916,471,0.177377,89,200,0
Arrowhead,ws43,open_anchor,0,16,143,0.0538533,471,0.177377,106,200,0
Arrowhead,ws43,open_anchor,0,19,180,0.0677874,471,0.177377,124,200,0
Arrowhead,ws43,open_anchor,0,21,168,0.0632683,471,0.177377,127,200,0
Arrowhead,ws43,open_anchor,0,20,121,0.0455682,471,0.177377,82,200,0
Arrowhead,ws43,open_anchor,0,24,24,0.00903832,471,0.177377,20,200,0
Arrowhead,ws43,open_anchor,0,26,26,0.00979152,471,0.177377,21,200,0
Arrowhead,ws43,open_anchor,0,22,33,0.0124277,471,0.177377,26,200,0
Arrowhead,ws43,open_anchor,0,27,108,0.0406725,471,0.177377,81,200,0
Arrowhead,ws43,open_anchor,0,25,68,0.0256086,471,0.177377,47,200,0
Arrowhead,ws43,open_anchor,0,23,27,0.0101681,471,0.177377,24,200,0
Arrowhead,ws43,open_anchor,0,30,27,0.0101681,471,0.177377,22,200,0
Arrowhead,ws43,open_anchor,0,29,168,0.0632683,471,0.177377,122,200,0
Arrowhead,ws43,open_anchor,0,4,5427,2.04379,471,0.177377,2849,200,0
Arrowhead,ws43,open_anchor,0,28,139,0.052347,471,0.177377,103,200,0
Arrowhead,ws43,fuel_flank,0,6,18,0.00677874,471,0.177377,17,200,0
Arrowhead,ws43,fuel_flank,0,8,86,0.0323873,471,0.177377,64,200,0
Arrowhead,ws43,fuel_flank,0,9,77,0.028998,471,0.177377,60,200,0
Arrowhead,ws43,fuel_flank,0,4,297,0.111849,471,0.177377,180,200,0
Arrowhead,ws43,open_anchor,0,5,7545,2.84142,471,0.177377,3860,200,0
Arrowhead,ws43,fuel_flank,0,1,28,0.0105447,471,0.177377,23,200,0
Arrowhead,ws43,fuel_flank,0,3,20,0.00753194,471,0.177377,17,200,0
Arrowhead,ws43,fuel_flank,0,2,99,0.0372831,471,0.177377,70,200,0
Arrowhead,ws43,fuel_flank,0,12,19,0.00715534,471,0.177377,17,200,0
Arrowhead,ws43,fuel_flank,0,7,133,0.0500874,471,0.177377,93,200,0
Arrowhead,ws43,fuel_flank,0,13,294,0.110719,471,0.177377,193,200,0
Arrowhead,ws43,fuel_flank,0,14,58,0.0218426,471,0.177377,45,200,0
Arrowhead,ws43,fuel_flank,0,5,848,0.319354,471,0.177377,576,200,0
Arrowhead,ws43,fuel_flank,0,15,419,0.157794,471,0.177377,262,200,0
Arrowhead,ws43,fuel_flank,0,10,160,0.0602555,471,0.177377,100,200,0
Arrowhead,ws43,fuel_flank,0,20,137,0.0515938,471,0.177377,88,200,0
Arrowhead,ws43,fuel_flank,0,22,43,0.0161937,471,0.177377,34,200,0
Arrowhead,ws43,fuel_flank,0,21,222,0.0836045,471,0.177377,160,200,0
Arrowhead,ws43,fuel_flank,0,16,149,0.0561129,471,0.177377,101,200,0
Arrowhead,ws43,fuel_flank,0,17,37,0.0139341,471,0.177377,30,200,0
Arrowhead,ws43,fuel_flank,0,18,77,0.028998,471,0.177377,60,200,0
Arrowhead,ws43,fuel_flank,0,26,26,0.00979152,471,0.177377,21,200,0
Arrowhead,ws43,fuel_flank,0,19,291,0.10959,471,0.177377,184,200,0
Arrowhead,ws43,fuel_flank,0,23,106,0.0399193,471,0.177377,93,200,0
Arrowhead,ws43,fuel_flank,0,29,151,0.0568661,471,0.177377,114,200,0
Arrowhead,ws43,fuel_flank,0,28,25,0.00941492,471,0.177377,22,200,0
Arrowhead,ws43,cell1_baseline,0,3,213,0.0802151,471,0.177377,156,200,0
Arrowhead,ws43,cell1_baseline,0,6,19,0.00715534,471,0.177377,17,200,0
Arrowhead,ws43,fuel_flank,0,30,279,0.10507,471,0.177377,193,200,0
Arrowhead,ws43,cell1_baseline,0,4,183,0.0689172,471,0.177377,133,200,0
Arrowhead,ws43,cell1_baseline,0,8,212,0.0798385,471,0.177377,157,200,0
Arrowhead,ws43,cell1_baseline,0,5,273,0.102811,471,0.177377,187,200,0
Arrowhead,ws43,cell1_baseline,0,9,109,0.041049,471,0.177377,85,200,0
Arrowhead,ws43,cell1_baseline,0,7,167,0.0628917,471,0.177377,124,200,0
Arrowhead,ws43,fuel_flank,0,11,8537,3.21501,471,0.177377,4356,200,0
Arrowhead,ws43,cell1_baseline,0,2,4440,1.67209,471,0.177377,2255,200,0
Arrowhead,ws43,fuel_flank,0,25,7729,2.91072,471,0.177377,3796,200,0
Arrowhead,ws43,fuel_flank,0,24,2973,1.11962,471,0.177377,1708,200,0
Arrowhead,ws43,cell1_baseline,0,12,18,0.00677874,471,0.177377,16,200,0
Arrowhead,ws43,fuel_flank,0,27,3471,1.30717,471,0.177377,1918,200,0
