quadrant,ignition_cell,wind_speed,wind_dir,strategy,min_dist,seed,cells_burned,burn_pct,cells_treated,treat_pct,peak_burning,fire_periods,returncode
SE,59709,ws10,270,cell1_baseline,0,3,25881,32.5093,471,0.591627,15834,200,0
SE,59709,ws10,270,cell1_baseline,0,2,27469,34.504,471,0.591627,16443,200,0
SE,59709,ws10,270,cell1_baseline,2,4,24737,31.0723,471,0.591627,14930,200,0
SE,59709,ws10,270,cell1_baseline,2,1,27840,34.97,471,0.591627,16349,200,0
SE,59709,ws10,270,cell2_ground,0,2,25307,31.7883,471,0.591627,15177,200,0
SE,59709,ws10,270,cell1_baseline,2,5,27484,34.5229,471,0.591627,16442,200,0
SE,59709,ws10,270,cell2_ground,0,1,26735,33.582,471,0.591627,15869,200,0
SE,59709,ws10,270,cell2_ground,2,4,16564,20.8062,471,0.591627,9581,200,0
SE,59709,ws10,270,cell2_ground,0,3,26910,33.8019,471,0.591627,15990,200,0
SE,59709,ws10,270,cell2_ground,0,4,28265,35.5039,471,0.591627,16917,200,0
SE,59709,ws10,270,cell2_ground,2,2,22428,28.172,471,0.591627,13505,200,0
SE,59709,ws10,270,cell2_ground,2,1,23876,29.9908,471,0.591627,13814,200,0
SE,59709,ws10,270,cell2_ground,0,5,28134,35.3393,471,0.591627,16812,200,0
SE,59709,ws10,270,cell2_ground,2,3,27198,34.1636,471,0.591627,15987,200,0
SE,59709,ws10,270,cell2_ground,2,5,25992,32.6488,471,0.591627,15586,200,0
SE,59709,ws10,270,cell3_lowonly,0,1,28858,36.2488,471,0.591627,16960,200,0
SE,59709,ws10,270,cell3_lowonly,0,2,28881,36.2776,471,0.591627,16926,200,0
SE,59709,ws10,270,cell3_lowonly,0,3,29079,36.5264,471,0.591627,17088,200,0
SE,59709,ws10,270,cell3_lowonly,0,4,29275,36.7726,471,0.591627,17162,200,0
SE,59709,ws10,270,cell3_lowonly,0,5,29306,36.8115,471,0.591627,17200,200,0
SE,59709,ws10,270,cell3_lowonly,2,1,28864,36.2563,471,0.591627,16929,200,0
SE,59709,ws10,270,cell3_lowonly,2,2,28793,36.1671,471,0.591627,16869,200,0
SE,59709,ws10,270,cell3_lowonly,2,3,29103,36.5565,471,0.591627,17126,200,0
SE,59709,ws10,270,cell4_highonly,0,1,25384,31.885,471,0.591627,14785,200,0
SE,59709,ws10,270,cell3_lowonly,2,4,29283,36.7826,471,0.591627,17135,200,0
SE,59709,ws10,270,cell3_lowonly,2,5,29326,36.8366,471,0.591627,17258,200,0
SE,59709,ws10,270,cell4_highonly,0,3,25411,31.919,471,0.591627,14860,200,0
SE,59709,ws10,270,cell4_highonly,0,2,27948,35.1057,471,0.591627,16356,200,0
SE,59709,ws10,270,cell4_highonly,0,4,26150,32.8472,471,0.591627,15221,200,0
SE,59709,ws10,270,cell4_highonly,0,5,24803,31.1552,471,0.591627,14354,200,0
SE,59709,ws10,270,cell4_highonly,2,2,24456,30.7194,471,0.591627,13808,200,0
SE,59709,ws10,270,cell4_highonly,2,1,25712,32.297,471,0.591627,14697,200,0
SE,59709,ws10,270,cell4_highonly,2,3,25632,32.1966,471,0.591627,14636,200,0
SE,59709,ws10,270,cell4_highonly,2,4,27473,34.5091,471,0.591627,15794,200,0
SE,59709,ws10,270,cell4_highonly,2,5,26156,32.8548,471,0.591627,14970,200,0
SE,59709,ws10,270,cell5_hilly,0,1,28878,36.2739,471,0.591627,16996,200,0
SE,59709,ws10,270,cell5_hilly,0,2,28871,36.2651,471,0.591627,16928,200,0
SE,59709,ws10,270,cell5_hilly,0,3,29097,36.549,471,0.591627,17076,200,0
SE,59709,ws10,270,cell5_hilly,0,4,29203,36.6821,471,0.591627,17134,200,0
SE,59709,ws10,270,cell5_hilly,0,5,29306,36.8115,471,0.591627,17141,200,0
SE,59709,ws10,270,cell5_hilly,2,1,28785,36.1571,471,0.591627,16857,200,0
SE,59709,ws10,270,cell5_hilly,2,2,28875,36.2701,471,0.591627,16947,200,0
SE,59709,ws25,0,none,0,1,11085,13.924,0,0.0,4903,200,0
SE,59709,ws10,270,cell5_hilly,2,3,29107,36.5615,471,0.591627,17155,200,0
SE,59709,ws25,0,none,0,2,10918,13.7142,0,0.0,4785,200,0
SE,59709,ws25,0,none,0,3,10784,13.5459,0,0.0,4666,200,0
SE,59709,ws25,0,none,0,4,10749,13.5019,0,0.0,4651,200,0
SE,59709,ws25,0,random,0,1,10989,13.8034,471,0.591627,4771,200,0
SE,59709,ws25,0,none,0,5,11392,14.3096,0,0.0,5046,200,0
SE,59709,ws25,0,random,0,2,10869,13.6526,471,0.591627,4756,200,0
SE,59709,ws25,0,random,0,3,10746,13.4981,471,0.591627,4622,200,0
SE,59709,ws25,0,random,0,4,10660,13.3901,471,0.591627,4422,200,0
SE,59709,ws25,0,random,2,1,11013,13.8335,471,0.591627,4761,200,0
SE,59709,ws25,0,random,0,5,11366,14.2769,471,0.591627,5049,200,0
SE,59709,ws25,0,random,2,2,10888,13.6765,471,0.591627,4763,200,0
SE,59709,ws25,0,random,2,4,10653,13.3813,471,0.591627,4407,200,0
SE,59709,ws25,0,random,2,3,10750,13.5032,471,0.591627,4660,200,0
SE,59709,ws25,0,random,2,5,11368,14.2794,471,0.591627,5023,200,0
SE,59709,ws10,270,cell5_hilly,2,4,29290,36.7914,471,0.591627,17241,200,0
SE,59709,ws10,270,cell5_hilly,2,5,29292,36.7939,471,0.591627,17215,200,0
SE,59709,ws10,270,cell6_barriers,0,1,28858,36.2488,471,0.591627,16960,200,0
SE,59709,ws25,0,proximity,0,1,3894,4.89128,471,0.591627,2352,200,0
SE,59709,ws25,0,proximity,0,3,2345,2.94557,471,0.591627,1524,200,0
SE,59709,ws25,0,proximity,0,2,4313,5.41759,471,0.591627,2541,200,0
SE,59709,ws25,0,proximity,0,4,2991,3.75702,471,0.591627,1681,200,0
SE,59709,ws10,270,cell6_barriers,0,2,28881,36.2776,471,0.591627,16926,200,0
SE,59709,ws25,0,proximity,2,2,2440,3.0649,471,0.591627,1320,200,0
SE,59709,ws10,270,cell6_barriers,0,3,29079,36.5264,471,0.591627,17088,200,0
SE,59709,ws25,0,proximity,0,5,3841,4.82471,471,0.591627,2418,200,0
SE,59709,ws25,0,open_anchor,0,2,847,1.06392,471,0.591627,459,200,0
SE,59709,ws10,270,cell6_barriers,0,4,29275,36.7726,471,0.591627,17162,200,0
SE,59709,ws25,0,proximity,2,1,4613,5.79443,471,0.591627,2471,200,0
SE,59709,ws25,0,proximity,2,3,4536,5.69771,471,0.591627,2351,200,0
SE,59709,ws25,0,proximity,2,4,3260,4.09491,471,0.591627,1851,200,0
SE,59709,ws25,0,proximity,2,5,4543,5.7065,471,0.591627,2381,200,0
SE,59709,ws10,270,cell6_barriers,0,5,29306,36.8115,471,0.591627,17200,200,0
SE,59709,ws25,0,open_anchor,2,4,4239,5.32464,471,0.591627,1611,200,0
SE,59709,ws25,0,open_anchor,0,4,3285,4.12631,471,0.591627,1919,200,0
SE,59709,ws25,0,open_anchor,0,5,3298,4.14264,471,0.591627,1966,200,0
SE,59709,ws25,0,open_anchor,2,3,3421,4.29714,471,0.591627,1844,200,0
SE,59709,ws25,0,open_anchor,0,1,9988,12.546,471,0.591627,4665,200,0
SE,59709,ws25,0,open_anchor,2,1,9565,12.0147,471,0.591627,4269,200,0
SE,59709,ws25,0,open_anchor,2,2,6931,8.70608,471,0.591627,3042,200,0
SE,59709,ws10,270,cell6_barriers,2,1,28864,36.2563,471,0.591627,16929,200,0
SE,59709,ws25,0,open_anchor,0,3,9948,12.4958,471,0.591627,4570,200,0
SE,59709,ws10,270,cell6_barriers,2,3,29103,36.5565,471,0.591627,17126,200,0
SE,59709,ws25,0,cell1_baseline,0,3,1960,2.46197,471,0.591627,1249,200,0
SE,59709,ws25,0,open_anchor,2,5,3384,4.25067,471,0.591627,1807,200,0
SE,59709,ws10,270,cell6_barriers,2,4,29283,36.7826,471,0.591627,17135,200,0
SE,59709,ws25,0,cell1_baseline,0,1,3594,4.51445,471,0.591627,2238,200,0
SE,59709,ws10,270,cell6_barriers,2,2,28793,36.1671,471,0.591627,16869,200,0
SE,59709,ws10,270,cell6_barriers,2,5,29326,36.8366,471,0.591627,17258,200,0
SE,59709,ws25,0,cell1_baseline,0,2,4886,6.13734,471,0.591627,2764,200,0
SE,59709,ws25,0,cell1_baseline,0,5,3518,4.41899,471,0.591627,2128,200,0
SE,59709,ws25,0,cell1_baseline,2,2,2989,3.75451,471,0.591627,1646,200,0
SE,59709,ws25,0,cell1_baseline,2,1,3975,4.99303,471,0.591627,2105,200,0
SE,59709,ws25,0,cell1_baseline,2,5,3691,4.63629,471,0.591627,1860,200,0
SE,59709,ws25,0,cell1_baseline,0,4,8292,10.4156,471,0.591627,3820,200,0
SE,59709,ws25,0,cell2_ground,0,3,3558,4.46923,471,0.591627,2041,200,0
SE,59709,ws25,0,cell1_baseline,2,4,7542,9.47357,471,0.591627,3279,200,0
SE,59709,ws25,0,cell1_baseline,2,3,9398,11.8049,471,0.591627,3999,200,0
SE,59709,ws25,0,cell2_ground,0,1,6136,7.70748,471,0.591627,3149,200,0
SE,59709,ws25,0,cell2_ground,0,2,9470,11.8953,471,0.591627,4585,200,0
SE,59709,ws25,0,cell2_ground,0,4,6023,7.56554,471,0.591627,3053,200,0
SE,59709,ws25,0,cell2_ground,2,3,5080,6.38103,471,0.591627,2575,200,0
SE,59709,ws25,0,cell2_ground,2,5,4112,5.16512,471,0.591627,2192,200,0
SE,59709,ws25,0,cell2_ground,2,1,9270,11.6441,471,0.591627,4169,200,0
SE,59709,ws25,0,cell2_ground,2,4,5051,6.3446,471,0.591627,2638,200,0
SE,59709,ws25,0,cell2_ground,2,2,7392,9.28515,471,0.591627,3514,200,0
SE,59709,ws25,0,cell2_ground,0,5,9439,11.8564,471,0.591627,4582,200,0
SE,59709,ws25,0,cell3_lowonly,0,1,11003,13.821,471,0.591627,4873,200,0
SE,59709,ws25,0,cell3_lowonly,0,3,10682,13.4177,471,0.591627,4636,200,0
SE,59709,ws25,0,cell3_lowonly,0,2,10711,13.4542,471,0.591627,4652,200,0
SE,59709,ws25,0,cell3_lowonly,0,4,10683,13.419,471,0.591627,4637,200,0
SE,59709,ws25,0,cell3_lowonly,2,3,10729,13.4768,471,0.591627,4595,200,0
SE,59709,ws25,0,cell3_lowonly,0,5,11319,14.2179,471,0.591627,4996,200,0
SE,59709,ws25,0,cell3_lowonly,2,2,10875,13.6602,471,0.591627,4766,200,0
SE,59709,ws25,0,cell3_lowonly,2,1,10982,13.7946,471,0.591627,4802,200,0
SE,59709,ws25,0,cell3_lowonly,2,4,10709,13.4517,471,0.591627,4620,200,0
SE,59709,ws25,0,cell4_highonly,0,3,9477,11.9041,471,0.591627,4273,200,0
SE,59709,ws25,0,cell3_lowonly,2,5,11337,14.2405,471,0.591627,4985,200,0
SE,59709,ws25,0,cell4_highonly,0,2,10302,12.9404,471,0.591627,4777,200,0
SE,59709,ws25,0,cell4_highonly,0,1,10256,12.8826,471,0.591627,4627,200,0
SE,59709,ws25,0,cell4_highonly,0,4,9972,12.5259,471,0.591627,4347,200,0
SE,59709,ws25,0,cell4_highonly,2,2,9164,11.511,471,0.591627,3703,200,0
SE,59709,ws25,0,cell4_highonly,2,3,8552,10.7422,471,0.591627,3326,200,0
SE,59709,ws25,0,cell4_highonly,2,1,9152,11.4959,471,0.591627,3850,200,0
SE,59709,ws25,0,cell4_highonly,2,4,9045,11.3615,471,0.591627,3610,200,0
SE,59709,ws25,0,cell4_highonly,0,5,10462,13.1414,471,0.591627,4756,200,0
SE,59709,ws25,0,cell4_highonly,2,5,9148,11.4909,471,0.591627,3856,200,0
SE,59709,ws25,0,cell5_hilly,0,1,11026,13.8498,471,0.591627,4847,200,0
SE,59709,ws25,0,cell5_hilly,0,2,10855,13.635,471,0.591627,4737,200,0
SE,59709,ws25,0,cell5_hilly,0,3,10719,13.4642,471,0.591627,4613,200,0
SE,59709,ws25,0,cell5_hilly,0,4,10697,13.4366,471,0.591627,4609,200,0
SE,59709,ws25,0,cell5_hilly,2,2,10854,13.6338,471,0.591627,4701,200,0
SE,59709,ws25,0,cell5_hilly,2,3,10723,13.4692,471,0.591627,4613,200,0
SE,59709,ws25,0,cell5_hilly,2,1,11025,13.8486,471,0.591627,4861,200,0
SE,59709,ws25,90,none,0,1,12344,15.5054,0,0.0,5705,200,0
SE,59709,ws25,0,cell5_hilly,0,5,11303,14.1978,471,0.591627,4995,200,0
SE,59709,ws25,90,none,0,2,12266,15.4074,0,0.0,5607,200,0
SE,59709,ws25,90,none,0,3,12353,15.5167,0,0.0,5648,200,0
SE,59709,ws25,90,none,0,4,12410,15.5883,0,0.0,5695,200,0
SE,59709,ws25,90,none,0,5,12745,16.0091,0,0.0,5885,200,0
SE,59709,ws25,90,random,0,2,12199,15.3233,471,0.591627,5571,200,0
SE,59709,ws25,90,random,0,1,12254,15.3923,471,0.591627,5761,200,0
SE,59709,ws25,90,random,0,4,11609,14.5822,471,0.591627,5403,200,0
SE,59709,ws25,90,random,0,3,12273,15.4162,471,0.591627,5561,200,0
SE,59709,ws25,90,random,0,5,12734,15.9953,471,0.591627,5873,200,0
SE,59709,ws25,90,random,2,1,12250,15.3873,471,0.591627,5763,200,0
SE,59709,ws25,90,random,2,2,12224,15.3547,471,0.591627,5575,200,0
SE,59709,ws25,90,random,2,3,12198,15.322,471,0.591627,5543,200,0
SE,59709,ws25,90,random,2,4,11624,14.601,471,0.591627,5400,200,0
SE,59709,ws25,90,random,2,5,12736,15.9978,471,0.591627,5879,200,0
SE,59709,ws25,0,cell5_hilly,2,4,10703,13.4441,471,0.591627,4609,200,0
SE,59709,ws25,0,cell6_barriers,0,1,11003,13.821,471,0.591627,4873,200,0
SE,59709,ws25,0,cell6_barriers,0,2,10711,13.4542,471,0.591627,4652,200,0
SE,59709,ws25,0,cell6_barriers,0,3,10682,13.4177,471,0.591627,4636,200,0
SE,59709,ws25,0,cell5_hilly,2,5,11317,14.2154,471,0.591627,4981,200,0
SE,59709,ws25,90,proximity,0,1,1134,1.42443,471,0.591627,786,200,0
SE,59709,ws25,0,cell6_barriers,0,4,10683,13.419,471,0.591627,4637,200,0
SE,59709,ws25,90,proximity,0,2,1771,2.22457,471,0.591627,1124,200,0
SE,59709,ws25,90,proximity,0,4,1114,1.3993,471,0.591627,783,200,0
SE,59709,ws25,90,proximity,0,5,1141,1.43322,471,0.591627,769,200,0
SE,59709,ws25,90,proximity,2,4,526,0.660713,471,0.591627,231,200,0
SE,59709,ws25,0,cell6_barriers,0,5,11319,14.2179,471,0.591627,4996,200,0
SE,59709,ws25,0,cell6_barriers,2,1,10982,13.7946,471,0.591627,4802,200,0
SE,59709,ws25,0,cell6_barriers,2,2,10875,13.6602,471,0.591627,4766,200,0
SE,59709,ws25,90,open_anchor,0,4,302,0.379345,471,0.591627,171,200,0
SE,59709,ws25,90,open_anchor,0,1,815,1.02373,471,0.591627,469,200,0
SE,59709,ws25,0,cell6_barriers,2,3,10729,13.4768,471,0.591627,4595,200,0
SE,59709,ws25,90,proximity,0,3,4539,5.70147,471,0.591627,2476,200,0
SE,59709,ws25,90,open_anchor,2,1,401,0.503699,471,0.591627,162,200,0
SE,59709,ws25,0,cell6_barriers,2,4,10709,13.4517,471,0.591627,4620,200,0
SE,59709,ws25,90,open_anchor,0,3,1175,1.47593,471,0.591627,784,200,0
SE,59709,ws25,0,cell6_barriers,2,5,11337,14.2405,471,0.591627,4985,200,0
SE,59709,ws25,90,proximity,2,2,4690,5.89115,471,0.591627,2729,200,0
SE,59709,ws25,90,proximity,2,1,7804,9.80267,471,0.591627,3831,200,0
SE,59709,ws25,90,proximity,2,5,4243,5.32967,471,0.591627,2417,200,0
SE,59709,ws25,90,open_anchor,0,2,5112,6.42122,471,0.591627,2829,200,0
SE,59709,ws25,90,open_anchor,2,5,4251,5.33971,471,0.591627,2309,200,0
SE,59709,ws25,90,cell1_baseline,0,1,3194,4.01201,471,0.591627,1896,200,0
SE,59709,ws25,90,cell1_baseline,0,4,2507,3.14906,471,0.591627,1587,200,0
SE,59709,ws25,90,cell1_baseline,2,2,1399,1.75729,471,0.591627,774,200,0
SE,59709,ws25,90,open_anchor,0,5,5917,7.43239,471,0.591627,3144,200,0
SE,59709,ws25,90,open_anchor,2,4,9275,11.6504,471,0.591627,3949,200,0
SE,59709,ws25,90,proximity,2,3,10260,12.8877,471,0.591627,4810,200,0
SE,59709,ws25,90,cell1_baseline,0,5,3144,3.9492,471,0.591627,1856,200,0
SE,59709,ws25,90,open_anchor,2,2,7908,9.9333,471,0.591627,3750,200,0
SE,59709,ws25,90,open_anchor,2,3,9641,12.1101,471,0.591627,4613,200,0
SE,59709,ws25,90,cell1_baseline,0,2,6491,8.1534,471,0.591627,3603,200,0
SE,59709,ws25,90,cell1_baseline,0,3,7867,9.8818,471,0.591627,4075,200,0
SE,59709,ws25,90,cell1_baseline,2,5,2379,2.98828,471,0.591627,1265,200,0
SE,59709,ws25,90,cell1_baseline,2,1,9708,12.1943,471,0.591627,4426,200,0
SE,59709,ws25,90,cell1_baseline,2,3,7915,9.94209,471,0.591627,3899,200,0
SE,59709,ws25,90,cell2_ground,0,2,6288,7.89841,471,0.591627,3095,200,0
SE,59709,ws25,90,cell1_baseline,2,4,6739,8.46491,471,0.591627,3391,200,0
SE,59709,ws25,90,cell2_ground,2,5,4910,6.16749,471,0.591627,2505,200,0
SE,59709,ws25,90,cell2_ground,0,3,6815,8.56038,471,0.591627,3474,200,0
SE,59709,ws25,90,cell2_ground,0,5,8144,10.2297,471,0.591627,4363,200,0
SE,59709,ws25,90,cell2_ground,2,1,7905,9.92953,471,0.591627,3878,200,0
SE,59709,ws25,90,cell2_ground,0,1,10308,12.948,471,0.591627,5169,200,0
SE,59709,ws25,90,cell2_ground,0,4,9583,12.0373,471,0.591627,4767,200,0
SE,59709,ws25,90,cell2_ground,2,3,7534,9.46352,471,0.591627,3746,200,0
SE,59709,ws25,90,cell2_ground,2,2,9055,11.3741,471,0.591627,4255,200,0
SE,59709,ws25,90,cell2_ground,2,4,8764,11.0085,471,0.591627,4234,200,0
SE,59709,ws25,90,cell3_lowonly,0,1,12272,15.415,471,0.591627,5663,200,0
SE,59709,ws25,90,cell3_lowonly,0,2,12179,15.2981,471,0.591627,5510,200,0
SE,59709,ws25,90,cell3_lowonly,0,3,12272,15.415,471,0.591627,5580,200,0
SE,59709,ws25,90,cell3_lowonly,0,4,12321,15.4765,471,0.591627,5662,200,0
SE,59709,ws25,90,cell3_lowonly,0,5,12593,15.8182,471,0.591627,5820,200,0
SE,59709,ws25,90,cell3_lowonly,2,1,12307,15.4589,471,0.591627,5662,200,0
SE,59709,ws25,90,cell3_lowonly,2,2,12201,15.3258,471,0.591627,5576,200,0
SE,59709,ws25,90,cell3_lowonly,2,3,12299,15.4489,471,0.591627,5614,200,0
SE,59709,ws25,90,cell4_highonly,0,1,10845,13.6225,471,0.591627,5081,200,0
SE,59709,ws25,90,cell3_lowonly,2,4,12299,15.4489,471,0.591627,5643,200,0
SE,59709,ws25,90,cell4_highonly,0,4,9917,12.4568,471,0.591627,4660,200,0
SE,59709,ws25,90,cell4_highonly,0,3,10995,13.8109,471,0.591627,5183,200,0
SE,59709,ws25,90,cell4_highonly,0,2,10754,13.5082,471,0.591627,5022,200,0
SE,59709,ws25,90,cell3_lowonly,2,5,12651,15.891,471,0.591627,5834,200,0
SE,59709,ws25,90,cell4_highonly,0,5,10318,12.9605,471,0.591627,4824,200,0
SE,59709,ws25,90,cell4_highonly,2,5,7075,8.88696,471,0.591627,2787,200,0
SE,59709,ws25,90,cell4_highonly,2,1,10579,13.2884,471,0.591627,4614,200,0
SE,59709,ws25,90,cell4_highonly,2,2,10392,13.0535,471,0.591627,4347,200,0
SE,59709,ws25,90,cell4_highonly,2,3,10796,13.5609,471,0.591627,4619,200,0
SE,59709,ws25,90,cell4_highonly,2,4,11234,14.1111,471,0.591627,4813,200,0
SE,59709,ws25,90,cell5_hilly,0,1,12238,15.3722,471,0.591627,5653,200,0
SE,59709,ws25,90,cell5_hilly,0,2,11861,14.8987,471,0.591627,5406,200,0
SE,59709,ws25,90,cell5_hilly,0,3,12168,15.2843,471,0.591627,5580,200,0
SE,59709,ws25,90,cell5_hilly,0,4,12149,15.2605,471,0.591627,5585,200,0
SE,59709,ws25,90,cell5_hilly,2,2,12155,15.268,471,0.591627,5548,200,0
SE,59709,ws25,90,cell5_hilly,2,1,12161,15.2755,471,0.591627,5631,200,0
SE,59709,ws25,90,cell5_hilly,2,3,12285,15.4313,471,0.591627,5657,200,0
SE,59709,ws25,90,cell5_hilly,0,5,12555,15.7704,471,0.591627,5755,200,0
SE,59709,ws25,180,none,0,1,23693,29.761,0,0.0,12562,200,0
SE,59709,ws25,180,none,0,2,23950,30.0838,0,0.0,12709,200,0
SE,59709,ws25,180,none,0,3,24057,30.2182,0,0.0,12689,200,0
SE,59709,ws25,180,none,0,4,23741,29.8213,0,0.0,12590,200,0
SE,59709,ws25,180,none,0,5,24030,30.1843,0,0.0,12683,200,0
SE,59709,ws25,180,random,0,1,23493,29.5097,471,0.591627,12359,200,0
SE,59709,ws25,180,random,0,2,23803,29.8991,471,0.591627,12530,200,0
SE,59709,ws25,180,random,0,3,23756,29.8401,471,0.591627,12455,200,0
SE,59709,ws25,180,random,0,4,23690,29.7572,471,0.591627,12526,200,0
SE,59709,ws25,180,random,0,5,23948,30.0813,471,0.591627,12599,200,0
SE,59709,ws25,180,random,2,1,23496,29.5135,471,0.591627,12324,200,0
SE,59709,ws25,180,random,2,2,23729,29.8062,471,0.591627,12517,200,0
SE,59709,ws25,180,random,2,3,23662,29.722,471,0.591627,12392,200,0
SE,59709,ws25,180,random,2,4,23661,29.7208,471,0.591627,12557,200,0
SE,59709,ws25,180,random,2,5,23967,30.1051,471,0.591627,12614,200,0
SE,59709,ws25,90,cell5_hilly,2,4,12145,15.2554,471,0.591627,5552,200,0
SE,59709,ws25,90,cell6_barriers,0,1,12272,15.415,471,0.591627,5663,200,0
SE,59709,ws25,90,cell5_hilly,2,5,12655,15.896,471,0.591627,5791,200,0
SE,59709,ws25,90,cell6_barriers,0,2,12179,15.2981,471,0.591627,5510,200,0
SE,59709,ws25,90,cell6_barriers,0,3,12272,15.415,471,0.591627,5580,200,0
SE,59709,ws25,90,cell6_barriers,0,4,12321,15.4765,471,0.591627,5662,200,0
SE,59709,ws25,90,cell6_barriers,0,5,12593,15.8182,471,0.591627,5820,200,0
SE,59709,ws25,180,proximity,0,2,4482,5.62988,471,0.591627,2568,200,0
SE,59709,ws25,90,cell6_barriers,2,1,12307,15.4589,471,0.591627,5662,200,0
SE,59709,ws25,90,cell6_barriers,2,2,12201,15.3258,471,0.591627,5576,200,0
SE,59709,ws25,90,cell6_barriers,2,3,12299,15.4489,471,0.591627,5614,200,0
SE,59709,ws25,90,cell6_barriers,2,4,12299,15.4489,471,0.591627,5643,200,0
SE,59709,ws25,90,cell6_barriers,2,5,12651,15.891,471,0.591627,5834,200,0
SE,59709,ws25,180,proximity,0,5,9963,12.5146,471,0.591627,5742,200,0
SE,59709,ws25,180,open_anchor,0,4,66,0.0829031,471,0.591627,47,200,0
SE,59709,ws25,180,proximity,0,4,10481,13.1653,471,0.591627,6202,200,0
SE,59709,ws25,180,proximity,2,2,10214,12.8299,471,0.591627,5810,200,0
SE,59709,ws25,180,proximity,2,1,12190,15.312,471,0.591627,6869,200,0
SE,59709,ws25,180,proximity,0,1,15134,19.0099,471,0.591627,8822,200,0
SE,59709,ws25,180,proximity,2,5,7178,9.01634,471,0.591627,3836,200,0
SE,59709,ws25,180,proximity,0,3,17738,22.2808,471,0.591627,10382,200,0
SE,59709,ws25,180,proximity,2,3,13062,16.4073,471,0.591627,7557,200,0
SE,59709,ws25,180,open_anchor,0,1,14724,18.4949,471,0.591627,8492,200,0
SE,59709,ws25,180,open_anchor,0,5,12391,15.5644,471,0.591627,6966,200,0
SE,59709,ws25,180,open_anchor,0,3,13045,16.3859,471,0.591627,7615,200,0
SE,59709,ws25,180,open_anchor,2,1,15042,18.8944,471,0.591627,8300,200,0
SE,59709,ws25,180,open_anchor,0,2,15440,19.3943,471,0.591627,8642,200,0
SE,59709,ws25,180,open_anchor,2,3,13723,17.2376,471,0.591627,7801,200,0
SE,59709,ws25,180,open_anchor,2,4,14741,18.5163,471,0.591627,8075,200,0
SE,59709,ws25,180,proximity,2,4,19986,25.1046,471,0.591627,10535,200,0
SE,59709,ws25,180,open_anchor,2,2,16726,21.0097,471,0.591627,9268,200,0
SE,59709,ws25,180,cell1_baseline,0,5,4760,5.97907,471,0.591627,2995,200,0
SE,59709,ws25,180,cell1_baseline,0,1,14590,18.3266,471,0.591627,8291,200,0
SE,59709,ws25,180,open_anchor,2,5,18914,23.758,471,0.591627,10149,200,0
SE,59709,ws25,180,cell1_baseline,0,3,14310,17.9749,471,0.591627,7874,200,0
SE,59709,ws25,180,cell1_baseline,0,4,14399,18.0867,471,0.591627,8043,200,0
SE,59709,ws25,180,cell1_baseline,0,2,17387,21.8399,471,0.591627,9746,200,0
SE,59709,ws25,180,cell2_ground,0,3,4670,5.86602,471,0.591627,2905,200,0
SE,59709,ws25,180,cell1_baseline,2,1,16280,20.4494,471,0.591627,9185,200,0
SE,59709,ws25,180,cell2_ground,0,4,9047,11.364,471,0.591627,5264,200,0
SE,59709,ws25,180,cell1_baseline,2,5,16932,21.2684,471,0.591627,8744,200,0
SE,59709,ws25,180,cell1_baseline,2,3,16922,21.2559,471,0.591627,9405,200,0
SE,59709,ws25,180,cell2_ground,0,5,12609,15.8383,471,0.591627,6741,200,0
SE,59709,ws25,180,cell1_baseline,2,2,19957,25.0681,471,0.591627,10698,200,0
SE,59709,ws25,180,cell2_ground,0,1,17805,22.365,471,0.591627,10123,200,0
SE,59709,ws25,180,cell1_baseline,2,4,20025,25.1536,471,0.591627,10867,200,0
SE,59709,ws25,180,cell2_ground,0,2,21018,26.4009,471,0.591627,11493,200,0
SE,59709,ws25,180,cell2_ground,2,2,10751,13.5044,471,0.591627,5761,200,0
SE,59709,ws25,180,cell2_ground,2,1,17531,22.0208,471,0.591627,9727,200,0
SE,59709,ws25,180,cell2_ground,2,4,16112,20.2384,471,0.591627,8949,200,0
SE,59709,ws25,180,cell2_ground,2,3,15294,19.2109,471,0.591627,8184,200,0
SE,59709,ws25,180,cell4_highonly,0,3,730,0.916959,471,0.591627,403,200,0
SE,59709,ws25,180,cell4_highonly,0,4,38,0.0477321,471,0.591627,30,200,0
SE,59709,ws25,180,cell2_ground,2,5,19256,24.1876,471,0.591627,10319,200,0
SE,59709,ws25,180,cell3_lowonly,0,1,23529,29.555,471,0.591627,12393,200,0
SE,59709,ws25,180,cell3_lowonly,0,3,23813,29.9117,471,0.591627,12520,200,0
SE,59709,ws25,180,cell3_lowonly,0,4,23521,29.5449,471,0.591627,12431,200,0
SE,59709,ws25,180,cell3_lowonly,2,1,23489,29.5047,471,0.591627,12405,200,0
SE,59709,ws25,180,cell3_lowonly,0,2,23764,29.8501,471,0.591627,12528,200,0
SE,59709,ws25,180,cell3_lowonly,0,5,23787,29.879,471,0.591627,12558,200,0
SE,59709,ws25,180,cell3_lowonly,2,2,23795,29.8891,471,0.591627,12605,200,0
SE,59709,ws25,180,cell3_lowonly,2,3,23850,29.9582,471,0.591627,12514,200,0
SE,59709,ws25,180,cell4_highonly,0,1,19283,24.2215,471,0.591627,10074,200,0
SE,59709,ws25,180,cell3_lowonly,2,5,23879,29.9946,471,0.591627,12561,200,0
SE,59709,ws25,180,cell3_lowonly,2,4,23578,29.6165,471,0.591627,12468,200,0
